STN---,WBAN,YEARMODA,TEMP,,DEWP,,SLP,,STP,,VISIB,,WDSP,,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
744860,94789,20130223,39.4,24,35.2,24,1021.8,20,1020.5,24,6.9,24,9.2,24,13,18.1,44.1,26.2,0.01G,999.9,11000
744860,94789,20130224,40.1,24,34,24,1009.4,21,1008.3,24,8.1,24,12.7,24,21,28.9,48.9,36,0.40G,999.9,10000
744860,94789,20130225,38.2,24,21.9,24,1018,24,1017.3,24,10,24,10.4,24,20,26,48.9,30.9,0.03G,999.9,0
744860,94789,20130226,38.6,24,27.9,24,1024.1,24,1023.3,24,9.7,24,7.9,24,18.1,24.1,46,30.9,0.00G,999.9,10000
744860,94789,20130227,43.7,24,40,24,1008.7,16,1005.7,24,6.1,24,17.3,24,29.9,42.9,48.9,31.1,0.64G,999.9,10000
744860,94789,20130228,44.3,24,35.2,24,1002.7,24,1002,24,9.7,24,7.5,24,13,21,51.1,39,0.06G,999.9,10000
744860,94789,20130301,41.3,24,27.4,24,1004.2,24,1003.4,24,10,24,10.1,24,15.9,21,51.1,36,0.00G,999.9,0
744860,94789,20130302,38,24,22.5,24,1007.6,24,1006.9,24,10,24,11.7,24,18.1,22.9,46.9,34,0.00G,999.9,1000
744860,94789,20130303,33.7,24,20,24,1006.6,24,1005.8,24,9.1,24,11.7,24,18.1,24.1,42.1,28.9,0.00G,999.9,1000
744860,94789,20130304,34.1,24,16.2,24,1008.4,24,1007.6,24,10,24,16.8,24,20,27,44.1,27,0.00G,999.9,0
744860,94789,20130305,37.9,24,19.8,24,1014.3,24,1013.5,24,10,24,12.8,24,21,28.9,48,27.1,0.00G,999.9,0
744860,94789,20130306,39.6,24,30.5,24,1013.6,22,1012.6,24,10,24,14.8,24,33,40,48,31.1,0.00G,999.9,10000
744860,94789,20130307,36.4,24,28.9,24,1014.9,20,1013.8,24,9.2,24,21,24,28.9,41,39.9*,33.8*,0.00G,999.9,11000
744860,94789,20130308,33.5,24,29.8,24,1017.4,18,1016.3,24,3.8,24,17.1,24,22.9,28.9,39.0*,30.2*,0.19G,2,111000
744860,94789,20130309,42.5,24,22.8,24,1022.9,24,1022.2,24,10,24,13.6,24,18.1,21,55,31.1,0.06G,1.2,0
744860,94789,20130310,38.4,24,30.3,24,1027.8,24,1027.1,24,10,24,5.6,24,9.9,999.9,55,30.9,0.00G,1.2,0
744860,94789,20130311,43.2,24,38,24,1024.7,22,1024.1,24,9.8,24,7.2,24,13,999.9,52,31.1,0.00G,999.9,0
744860,94789,20130312,48,24,45.7,24,1014.8,22,1013.4,24,6.9,24,14.8,24,25.1,35,52,39,0.05G,999.9,10000
744860,94789,20130313,45.4,24,30.7,24,1010.7,24,1009.9,24,10,24,11,24,20,28.9,53.1,37.9,0.61G,999.9,0
744860,94789,20130314,37.1,24,14.1,24,1012.4,24,1011.7,24,10,24,18,24,26,40,53.1,30,0.00G,999.9,0
744860,94789,20130315,36.5,24,12.1,24,1012.7,24,1012,24,10,24,14.2,24,25.1,33,46,30,0.00G,999.9,0
744860,94789,20130316,38.3,24,23.3,24,1009.8,20,1009,24,8.7,24,8,24,15.9,22.9,48,30.2,0.00G,999.9,1000
744860,94789,20130317,34,24,20.1,24,1018.2,22,1016.4,24,9.6,24,9.8,24,15,21,41,30,0.02G,999.9,1000
744860,94789,20130318,32.3,24,13.8,24,1027.3,23,1026.3,24,9.1,24,10.7,24,18.1,29.9,39,26.1,0.00G,999.9,11000
744860,94789,20130319,37.4,24,33.4,24,1010.3,20,1010,24,6.6,24,12.4,24,19,26,45,26.2,0.73G,1.2,11000
744860,94789,20130320,39.4,24,19.5,24,1010.6,24,1009.8,24,10,24,14.3,24,22,27,46.9,32,0.20G,999.9,0
744860,94789,20130321,35.5,24,19.5,24,1007.8,24,1007.1,24,9.3,24,9.3,24,15.9,21,46.9,30.9,0.00G,999.9,1000
744860,94789,20130322,34.8,24,13.3,24,1008.1,24,1007.4,24,10,24,13.1,24,18.1,26,44.1,28.9,0.00G,999.9,0
744860,94789,20130323,39.3,24,18,24,1011.5,24,1010.7,24,10,24,14.3,24,21,28.9,48,29.1,0.00G,999.9,0
744860,94789,20130324,39.2,24,17.5,24,1011.8,24,1011,24,10,24,11.1,24,21,28,48,32,0.00G,999.9,0
744860,94789,20130325,37.6,24,28.4,24,1003.6,21,1002.3,24,8.6,24,8.4,24,18.1,26,46.9,32,0.00G,999.9,11000
744860,94789,20130326,41.9,24,28.2,24,1005.1,24,1004.3,24,9.9,24,7.3,24,15,28,53.1,35.1,0.25G,999.9,10000
744860,94789,20130327,44.6,24,21.8,24,1011.9,24,1011.1,24,10,24,11,24,18.1,25.1,54,35.1,0.00G,999.9,0
744860,94789,20130328,44.4,24,26.6,24,1015.4,24,1014.7,24,10,24,13.2,24,17.1,24.1,54,35.1,0.00G,999.9,10000
744860,94789,20130329,47.8,24,26.2,24,1019.5,24,1018.7,24,10,24,11.3,24,15.9,22,55.9,37,0.00G,999.9,0
744860,94789,20130330,47.4,24,26,24,1020.3,24,1019.6,24,10,24,10,24,19,999.9,57.9,39.9,0.00G,999.9,0
744860,94789,20130331,44.4,24,34.4,24,1018.1,24,1017.3,24,9.9,24,7.9,24,18.1,26,57.9,35.1,0.00G,999.9,10000
744860,94789,20130401,49.1,24,41.5,24,1005.9,22,1005.1,24,7,24,11.4,24,22.9,35,63,41,0.12G,999.9,10000
744860,94789,20130402,39.6,24,11.1,24,1014.4,24,1013.7,24,10,24,15.3,24,22,31.1,46.9*,34.0*,0.00G,999.9,0
744860,94789,20130403,39.9,24,7.9,24,1020.1,23,1019.2,24,10,24,15.2,24,22,28.9,48,33.1,0.00G,999.9,0
744860,94789,20130404,38.9,24,15.3,24,1026,24,1025.3,24,10,24,11.2,24,21,31.1,48,32,0.00G,999.9,0
744860,94789,20130405,47.3,24,27.5,24,1014,24,1013.2,24,10,24,10,24,18.1,26,64,32,0.00G,999.9,10000
744860,94789,20130406,43.2,24,13.9,24,1021.1,24,1020.3,24,10,24,13.6,24,25.1,32.1,64,36,0.00G,999.9,0
744860,94789,20130407,43.6,24,33,24,1024.3,24,1023.6,24,10,24,12.8,24,25.1,32.1,52,36,0.00G,999.9,0
744860,94789,20130408,52.7,24,42.1,24,1017.3,24,1016.5,24,10,24,7.6,24,18.1,999.9,68,37,0.00G,999.9,0
744860,94789,20130409,62,24,42.9,24,1014.9,24,1014.1,24,9.8,24,6.8,24,19,29.9,82.9,42.1,0.00G,999.9,0
744860,94789,20130410,59.4,24,44.9,24,1013,24,1012.2,24,10,24,6.3,24,27,33,82.9,46.9,0.00G,999.9,10010
744860,94789,20130411,54.3,24,49.9,24,1013.7,14,1012.2,24,7.3,24,9.1,24,18.1,29.9,71.1,46.9,0.59G,999.9,10010
744860,94789,20130412,44.8,24,39.4,24,1012.8,16,1012.3,24,7.7,24,16.2,24,25.1,39,60.1,41,0.01G,999.9,10000
744860,94789,20130413,45.4,24,37.3,24,1010.6,23,1009.7,24,9,24,9.4,24,16.9,999.9,57.9,39,0.87G,999.9,10000
744860,94789,20130414,50.9,24,35.5,24,1016.8,24,1016.1,24,10,24,9.8,24,20,28.9,59,39,0.01G,999.9,0
744860,94789,20130415,48.4,24,27.2,24,1026,24,1025.3,24,10,24,7.5,24,14,999.9,59,43,0.00G,999.9,0
744860,94789,20130416,50.5,24,43.6,24,1027.1,23,1026.5,24,10,24,11.1,24,22.9,31.1,57.9,43,0.00G,999.9,0
744860,94789,20130417,58.2,24,45.1,24,1022.2,23,1021.3,24,10,24,9.5,24,20,22.9,70,45,0.01G,999.9,10000
744860,94789,20130418,51.3,24,42.3,24,1026.4,24,1025.6,24,10,24,8.2,24,15.9,21,70,45,0.00H,999.9,10000
744860,94789,20130419,55.5,24,52.8,24,1012.5,9,1014.3,24,2.2,24,15.3,24,28.9,36.9,64.9,45,0.00G,999.9,110000
744860,94789,20130420,54.8,24,39.7,24,1011.9,23,1010.3,24,7.7,24,16.5,24,28.9,36.9,64.9,50,0.25G,999.9,10000
744860,94789,20130421,46.2,24,20.4,24,1031,24,1030.2,24,10,24,12,24,18.1,27,59,37,0.18G,999.9,0
744860,94789,20130422,45.4,24,29.4,24,1036.8,24,1036,24,10,24,10.9,24,22,29.9,54,37,0.00G,999.9,0
744860,94789,20130423,45.4,24,34.3,24,1028.4,23,1027.8,24,9.9,24,13.6,24,17.1,22,53.1,37,0.00G,999.9,10000
744860,94789,20130424,49.6,24,40.8,24,1017,23,1016.4,24,8.8,24,11.5,24,25.1,32.1,57.9,42.1,0.00G,999.9,0
744860,94789,20130425,53.8,24,34.9,24,1018.5,24,1017.3,24,8.5,24,14.4,24,22,28.9,64,42.1,0.00G,999.9,10000
744860,94789,20130426,54,24,34.7,24,1026.9,24,1026.1,24,10,24,8.6,24,14,19,64.9,43,0.00G,999.9,0
744860,94789,20130427,54.6,24,31,24,1029,24,1028.3,24,10,24,7.7,24,14,999.9,66,43,0.00G,999.9,0
744860,94789,20130428,53.2,24,39.1,24,1026.2,24,1025.4,24,10,24,7.5,24,15,999.9,66,45,0.00G,999.9,0
744860,94789,20130429,53.2,24,45.2,24,1023.9,24,1023.1,24,10,24,7.1,24,9.9,15,63,45,0.01G,999.9,10000
744860,94789,20130430,56.2,24,38.5,24,1025.2,24,1024.3,24,10,24,9.1,24,19,21,63,50,0.04G,999.9,0
744860,94789,20130501,53.6,24,35.2,24,1029.6,24,1028.8,24,10,24,7.7,24,14,20,64.9,43,0.00G,999.9,0
744860,94789,20130502,53.8,24,41.9,24,1031,24,1030.3,24,10,24,4.4,24,8.9,999.9,64.9,43,0.00G,999.9,0
744860,94789,20130503,53.9,24,39.6,24,1030,24,1029.3,24,10,24,7.6,24,12,14,63,44.1,0.00G,999.9,0
744860,94789,20130504,52.8,24,41.8,24,1027.1,24,1026.3,24,10,24,6.7,24,13,18.1,64,46,0.00G,999.9,0
744860,94789,20130505,50.4,24,39.2,24,1025.5,23,1024.7,24,10,24,9.4,24,15.9,999.9,64,44.1,0.00G,999.9,0
744860,94789,20130506,52.5,24,44,24,1023.7,20,1023.2,24,10,24,5.5,24,8.9,999.9,62.1,44.1,0.00G,999.9,0
744860,94789,20130507,57.2,24,50.2,24,1021,23,1020.3,24,10,24,6,24,15.9,999.9,72,45,0.00G,999.9,0
744860,94789,20130508,60.7,24,57.1,24,1018.3,16,1017.3,24,7.3,24,9,24,19,999.9,72,48,0.93G,999.9,10010
744860,94789,20130509,59.2,24,54.9,24,1014.7,18,1013.8,24,6.9,24,7.4,24,12,999.9,70,55,1.54G,999.9,10000
744860,94789,20130510,63.1,24,54.5,24,1014.8,24,1014.1,24,9.5,24,7.2,24,17.1,999.9,75.9,54,0.75G,999.9,0
744860,94789,20130511,60.8,24,57.2,24,1010.7,20,1009.8,24,6.8,24,12.2,24,22.9,999.9,75.9,54,0.18G,999.9,10010
744860,94789,20130512,62.8,24,46.7,24,1006.4,24,1005.5,24,9.1,24,12.4,24,25.1,999.9,70,57,0.23G,999.9,10000
744860,94789,20130513,53.1,24,24.8,24,1015.5,24,1014.7,24,10,24,16.7,24,28.9,39,70,46.9,0.02G,999.9,0
744860,94789,20130514,51.2,24,28,24,1019.1,24,1018.3,24,10,24,10.3,24,15,22.9,60.1,43,0.00G,999.9,0
744860,94789,20130515,55.4,24,45.6,24,1015.1,24,1014.3,24,10,24,11,24,17.1,22.9,62.1,43,0.00G,999.9,10000
744860,94789,20130516,63.6,24,51,24,1007.7,24,1006.9,24,9.5,24,7.3,24,17.1,24.1,73.9,48,0.03G,999.9,0
744860,94789,20130517,64.5,24,40.8,24,1015.1,24,1014.3,24,10,24,8.7,24,17.1,22.9,73.9,55.9,0.00G,999.9,0
744860,94789,20130518,59.2,24,48.3,24,1024.8,24,1024,24,10,24,3.8,24,7,999.9,73,54,0.00G,999.9,10000
744860,94789,20130519,56.7,24,53.1,24,1025.9,16,1025.1,24,5.9,24,9.7,24,15,21,63,54,0.14G,999.9,10000
744860,94789,20130520,61.9,24,59,24,1019.1,19,1018.7,24,3.2,24,5.8,24,14,999.9,72,55,0.32G,999.9,110000
744860,94789,20130521,67,24,62.6,24,1013.9,18,1013.4,24,5.7,24,7,24,15.9,21,77,57,0.00G,999.9,100000
744860,94789,20130522,65.2,24,61.5,24,1012.2,21,1011.6,24,5.6,24,5.1,24,14,33,77,57.9,0.00G,999.9,10000
744860,94789,20130523,64.7,24,61.6,24,1012,17,1011.1,24,5.4,24,14,24,24.1,29.9,72,57.9,0.01G,999.9,10000
744860,94789,20130524,59.8,24,56.5,24,1008.7,20,1007.7,24,6.8,24,12.5,24,22,28.9,71.1,48.9,0.13G,999.9,10000
744860,94789,20130525,49.1,24,41.2,24,1013.1,24,1012.2,24,9.3,24,17.4,24,28.9,40,69.1,45,0.13G,999.9,10000
744860,94789,20130526,56.6,24,34.5,24,1016.1,24,1015.3,24,10,24,18.7,24,26,34,68,45,0.03G,999.9,10000
744860,94789,20130527,59.8,24,36.7,24,1022.7,24,1021.9,24,10,24,10.2,24,18.1,21,70,48,0.00G,999.9,0
744860,94789,20130528,58.5,24,50,24,1022.6,24,1021.8,24,9,24,5.3,24,8.9,999.9,70,48,0.00G,999.9,10000
744860,94789,20130529,62.7,24,58.5,24,1019.2,20,1018.6,24,7.2,24,3.6,24,9.9,999.9,75,53.1,0.54G,999.9,10000
744860,94789,20130530,72.3,24,62.8,24,1019.1,24,1018.3,24,9.7,24,8,24,17.1,999.9,86,55.9,0.00G,999.9,0
744860,94789,20130531,73,24,63.3,24,1019.1,24,1018.3,24,9.7,24,7.5,24,17.1,999.9,86,63,0.00G,999.9,0
744860,94789,20130601,70.9,24,63,24,1016.1,24,1015.4,24,10,24,9.3,24,20,28,84,64,0.00G,999.9,0
744860,94789,20130602,67.8,24,61.9,24,1012,24,1011.2,24,9.7,24,12.2,24,18.1,24.1,79,63,0.00G,999.9,0
744860,94789,20130603,67.2,24,63.8,24,1010.4,20,1009.8,24,7.8,24,7.1,24,13,999.9,75.9,62.1,0.11G,999.9,10010
744860,94789,20130604,67.4,24,45.9,24,1014.5,24,1013.8,24,10,24,11.1,24,18.1,22,75.9,59,0.27G,999.9,0
744860,94789,20130605,65.3,24,41.2,24,1020.9,24,1020.1,24,10,24,9.1,24,14,17.1,75.9,57,0.00G,999.9,0
744860,94789,20130606,62.9,24,54.9,24,1020.1,21,1019.5,24,10,24,7.3,24,15,999.9,71.1,57,0.00G,999.9,10000
744860,94789,20130607,61.8,24,59.8,24,1013,19,1012.3,24,5.6,24,11.1,24,17.1,22.9,71.1,57.9,0.31G,999.9,10000
744860,94789,20130608,65.3,24,59.2,24,1010.8,15,1007.5,24,7.1,24,11.9,24,18.1,22,75.9,57,4.11G,999.9,10000
744860,94789,20130609,70.1,24,58.8,24,1019.7,24,1018.9,24,10,24,6.6,24,14,999.9,78.1,57,0.38G,999.9,0
744860,94789,20130610,65.9,24,62.2,24,1020,20,1019,24,7.2,24,7.1,24,18.1,27,78.1,63,0.00G,999.9,10000
744860,94789,20130611,71.1,24,64.7,24,1006.8,18,1006.8,24,6.8,24,13.1,24,21,29.9,81,63,1.40G,999.9,110010
744860,94789,20130612,72.3,24,53.8,24,1007.6,24,1006.9,24,10,24,15.4,24,21,28.9,81,64.9,0.02G,999.9,0
744860,94789,20130613,65.6,24,56.4,24,1007.1,21,1006.1,24,9.4,24,9.1,24,20,29.9,78.1,61,0.00G,999.9,10010
744860,94789,20130614,60.6,24,53.1,24,1005.1,23,1003.8,24,8.2,24,14,24,21,32.1,72,54,1.14G,999.9,10000
744860,94789,20130615,70.1,24,52.4,24,1013.6,24,1012.8,24,10,24,7.9,24,15,20,82,54,0.15G,999.9,0
744860,94789,20130616,69.5,24,59.5,24,1013.4,24,1012.6,24,10,24,7.9,24,22,27,82,62.1,0.00G,999.9,0
744860,94789,20130617,73.6,24,64.9,24,1011.7,24,1010.9,24,9.9,24,9.3,24,20,999.9,82,62.1,0.00G,999.9,10010
744860,94789,20130618,70.4,24,64.6,24,1011.9,24,1011.1,24,8.7,24,5,24,11.1,999.9,82,64.9,0.13G,999.9,10000
744860,94789,20130619,68.1,24,54.4,24,1015.3,22,1014,24,10,24,8.6,24,14,21,78.1,60.1,0.20G,999.9,10000
744860,94789,20130620,66.8,24,55.1,24,1023.6,24,1022.8,24,10,24,9,24,17.1,20,77,59,0.00G,999.9,0
744860,94789,20130621,68.2,24,54.9,24,1025.8,24,1025,24,10,24,10.1,24,17.1,22,75.9,59,0.00G,999.9,0
744860,94789,20130622,68.2,24,58.5,24,1024.5,24,1023.7,24,10,24,8.7,24,15,999.9,77,59,0.00G,999.9,0
744860,94789,20130623,71.5,24,63.3,24,1021.7,24,1020.9,24,10,24,9.7,24,19,26,80.1,61,0.00G,999.9,0
744860,94789,20130624,76.4,24,69.7,24,1017.4,20,1016.8,24,7.7,24,9.4,24,15.9,999.9,90,64.9,0.03G,999.9,10010
744860,94789,20130625,79.7,24,65.8,24,1014.1,24,1013.3,24,10,24,8.8,24,15.9,22.9,91,70,0.00G,999.9,0
744860,94789,20130626,79.9,24,66.5,24,1010.1,24,1009.3,24,10,24,10.8,24,15,22,91,70,0.00G,999.9,10010
744860,94789,20130627,76.2,24,70.2,24,1008.4,23,1007.7,24,8.5,24,5.8,24,15,999.9,84.9,71.1,0.10G,999.9,10000
744860,94789,20130628,75.5,24,69.6,24,1000.7,22,1000.2,24,9.4,24,12.6,24,19,27,84,71.1,0.13G,999.9,10010
744860,94789,20130629,74.3,24,67.8,24,1001.6,24,1000.8,24,9.7,24,10.2,24,22,27,82,69.1,0.00G,999.9,10000
744860,94789,20130630,73.3,24,69.7,24,1007.6,15,1007.8,24,7,24,8.2,24,15,999.9,81,69.1,0.00G,999.9,10000
744860,94789,20130701,72.8,24,70.2,24,1014.5,14,1013.7,24,3.8,24,10,24,17.1,21,81,69.1,0.02G,999.9,10010
744860,94789,20130702,73.4,24,70.1,24,1019.8,14,1018.7,24,6.6,24,11.5,24,15.9,999.9,79,71.1,0.98G,999.9,10000
744860,94789,20130703,74.4,24,70.3,24,1023.4,23,1022.6,24,9.7,24,8.6,24,18.1,21,81,70,0.25G,999.9,10010
744860,94789,20130704,76.8,24,71.5,24,1023.4,21,1022.9,24,9.5,24,8.4,24,15,999.9,84,70,0.09G,999.9,10000
744860,94789,20130705,78.8,24,71.7,24,1022.5,24,1021.7,24,10,24,9.3,24,14,999.9,87.1,72,0.00G,999.9,0
744860,94789,20130706,81.6,24,71.9,24,1019.9,24,1019.1,24,10,24,9.5,24,15.9,999.9,93,73,0.00G,999.9,0
744860,94789,20130707,82.5,24,72.5,24,1016.9,24,1016.2,24,10,24,8.7,24,13,999.9,93,75,0.00G,999.9,0
744860,94789,20130708,81.3,24,68.5,24,1016.1,24,1015.3,24,10,24,11,24,15.9,25.1,88,73.9,0.00G,999.9,0
744860,94789,20130709,78.7,24,68.5,24,1017.6,24,1016.8,24,9.8,24,9.5,24,13,19,87.1,73,0.00G,999.9,0
744860,94789,20130710,77.6,24,70.8,24,1014.3,24,1013.7,24,9.3,24,8,24,14,999.9,87.1,72,0.02G,999.9,10010
744860,94789,20130711,78.4,24,69.1,24,1010.8,24,1010.1,24,10,24,6.7,24,12,999.9,88,72,0.04G,999.9,10000
744860,94789,20130712,75.7,24,64.8,24,1015.3,23,1014.6,24,9.4,24,9,24,15,19,88,71.1,0.00G,999.9,10000
744860,94789,20130713,75.4,24,71,24,1022.1,19,1021,24,7.5,24,7.7,24,13,20,84.0*,69.8*,0.27G,999.9,10000
744860,94789,20130714,79.8,24,72.3,24,1025.8,19,1025.2,24,8.9,24,8.8,24,17.1,21,89.1,71.1,0.00G,999.9,0
744860,94789,20130715,84.6,24,71.3,24,1023.2,24,1022.4,24,10,24,7.4,24,13,999.9,97,73,0.00G,999.9,0
744860,94789,20130716,86.9,24,66.4,24,1021.3,24,1020.5,24,10,24,8,24,14,21,97,77,0.00G,999.9,0
744860,94789,20130717,87.4,24,65.8,24,1021,24,1020.2,24,10,24,6.3,24,11.1,999.9,96.1,78.1,0.00G,999.9,0
744860,94789,20130718,86.4,24,71.6,24,1017.2,24,1016.4,24,9.7,24,8.6,24,15.9,17.1,100,77,0.00G,999.9,0
744860,94789,20130719,86.3,24,76,24,1013.6,24,1012.9,24,8.4,24,8.9,24,14,999.9,100,77,0.00G,999.9,0
744860,94789,20130720,86.4,24,72.2,24,1009,24,1008.1,24,8.8,24,12.3,24,21,28,96.1,80.1,0.00G,999.9,10010
744860,94789,20130721,81.6,24,66.4,24,1012.4,23,1011.3,24,10,24,8.1,24,15.9,999.9,96.1,77,0.02G,999.9,10010
744860,94789,20130722,78.4,24,71.8,24,1013.6,20,1012.8,24,9.5,24,5.8,24,11.1,999.9,88,73.9,0.01G,999.9,10000
744860,94789,20130723,78.6,24,72.7,24,1005,17,1005,24,9,24,8.8,24,18.1,22,87.1,73,0.48G,999.9,10010
744860,94789,20130724,81.2,24,65.8,24,1005.3,24,1004.5,24,10,24,8.8,24,14,20,88,73,0.40G,999.9,0
744860,94789,20130725,68.4,24,54,24,1015.1,24,1014.3,24,10,24,12.8,24,17.1,24.1,88,64.9,0.00G,999.9,10000
744860,94789,20130726,70.8,24,59.2,24,1016.6,22,1015.8,24,10,24,8.7,24,12,15.9,84,63,0.03G,999.9,10000
744860,94789,20130727,73.8,24,65.3,24,1017.5,24,1016.7,24,10,24,8.7,24,15,999.9,84,64,0.00G,999.9,0
744860,94789,20130728,72.7,24,67.9,24,1015.2,21,1014.5,24,9.4,24,6.3,24,13,20,81,68,0.00G,999.9,10000
744860,94789,20130729,76.4,24,67.2,24,1016.1,23,1015.1,24,9.8,24,6.5,24,15.9,999.9,84,68,0.07G,999.9,10010
744860,94789,20130730,76.7,24,51.9,24,1020,24,1019.1,24,10,24,8.7,24,13,19,84.9,66.9,0.00G,999.9,0
744860,94789,20130731,75.5,24,55.9,24,1020.3,24,1019.5,24,10,24,6.8,24,13,999.9,84.9,66.9,0.00G,999.9,0
744860,94789,20130801,72,24,65.2,24,1015.3,22,1014.4,24,9.1,24,8.3,24,17.1,19,82,68,0.00G,999.9,10000
744860,94789,20130802,75.1,24,64.8,24,1011.4,23,1010.6,24,9.1,24,8.6,24,15,999.9,84.9,68,0.65G,999.9,10000
744860,94789,20130803,74.7,24,63.5,24,1012.6,24,1011.8,24,10,24,9.9,24,15,999.9,84.9,68,0.00G,999.9,10000
744860,94789,20130804,75,24,56.7,24,1011.7,24,1010.9,24,10,24,8.6,24,17.1,21,82.9,66.9,0.00G,999.9,0
744860,94789,20130805,72,24,46.5,24,1016,24,1015.2,24,10,24,10,24,15,22.9,82.9,64,0.00G,999.9,0
744860,94789,20130806,72.4,24,56.8,24,1018.7,24,1017.9,24,10,24,8,24,15,999.9,80.1,64,0.00G,999.9,0
744860,94789,20130807,73.7,24,61.2,24,1020.5,24,1019.7,24,10,24,8.8,24,14,19,80.1,64,0.00G,999.9,0
744860,94789,20130808,74,24,69.5,24,1018.2,18,1017.5,24,9.3,24,10.9,24,21,22,81.0*,69.8*,0.43G,999.9,10000
744860,94789,20130809,75.8,24,72.2,24,1013.6,20,1013,24,8,24,13,24,18.1,25.1,82,70,0.29G,999.9,10000
744860,94789,20130810,78.1,24,63.9,24,1013.7,24,1012.8,22,9.7,24,9,24,13,19,84.9,71.1,0.01G,999.9,10000
744860,94789,20130811,73.9,24,53.4,24,1018.5,24,1017.7,24,10,24,7,24,12,999.9,84.9,66,0.00G,999.9,0
744860,94789,20130812,73.8,24,67.1,24,1016.5,24,1015.7,24,9.7,24,5.7,24,11.1,999.9,81,66,0.15G,999.9,10000
744860,94789,20130813,72.4,24,68.5,24,1010.4,21,1009.7,24,7.6,24,4.6,24,8.9,999.9,80.1,69.1,0.34G,999.9,10010
744860,94789,20130814,70.2,24,53.7,24,1010.1,24,1009,24,10,24,13,24,22,28,77,61,0.73G,999.9,0
744860,94789,20130815,69.2,24,48.8,24,1018.7,24,1017.9,24,10,24,9.2,24,17.1,20,77,60.1,0.00G,999.9,0
744860,94789,20130816,70.5,24,54.6,24,1021.2,24,1020.4,24,9.9,24,6.4,24,13,999.9,79,60.1,0.00G,999.9,0
744860,94789,20130817,72,24,56.7,24,1024.1,24,1023.3,24,10,24,5.2,24,8.9,999.9,81,62.1,0.00G,999.9,0
744860,94789,20130818,71.1,24,58.8,24,1023.9,24,1023.1,24,10,24,4.3,24,7,999.9,81,62.1,0.00G,999.9,10000
744860,94789,20130819,71.3,24,59.5,24,1019.6,24,1018.8,24,10,24,8.1,24,15,999.9,78.1,64.9,0.00G,999.9,10000
744860,94789,20130820,75.3,24,64.4,24,1018.9,24,1018.1,24,8.6,24,8.2,24,14,999.9,84.9,64.9,0.00G,999.9,0
744860,94789,20130821,77.2,24,66,24,1020.7,24,1019.9,24,9.8,24,6.8,24,15,999.9,88,68,0.00G,999.9,0
744860,94789,20130822,74.4,24,69.9,24,1016.7,23,1016,24,9.2,24,7.2,24,11.1,999.9,88,69.1,0.00G,999.9,10010
744860,94789,20130823,76.1,24,60,24,1014.1,24,1013.3,24,9.8,24,9.7,24,14,20,84,71.1,0.08G,999.9,0
744860,94789,20130824,71.6,24,52.9,24,1023.1,24,1022.3,24,10,24,9.3,24,13,18.1,84,64,0.00G,999.9,0
744860,94789,20130825,71.7,24,56.6,24,1027.7,24,1026.9,24,10,24,7.4,24,15,999.9,81,63,0.00G,999.9,0
744860,94789,20130826,73.6,24,58.9,24,1021.2,24,1020.4,24,10,24,12.3,24,17.1,999.9,84,63,0.00G,999.9,0
744860,94789,20130827,77.9,24,66.4,24,1011.9,24,1011.1,24,10,24,11.2,24,15,22,88,68,0.05G,999.9,10000
744860,94789,20130828,76.7,24,67.3,24,1011.9,24,1011.1,24,9.7,24,3.8,24,9.9,999.9,88,69.1,0.03G,999.9,0
744860,94789,20130829,75,24,66.7,24,1014.6,23,1013.6,24,9.2,24,7,24,13,19,84.9,69.1,0.00G,999.9,10000
744860,94789,20130830,73.8,24,65.5,24,1015.2,20,1014.9,24,10,24,8.5,24,14,999.9,82.9,69.1,0.00G,999.9,0
744860,94789,20130831,76.1,24,69.4,24,1011.4,23,1010.6,24,9.7,24,10,24,15.9,999.9,82.9,69.1,0.00G,999.9,0
744860,94789,20130901,76.4,24,71.6,24,1010.7,19,1009.9,24,9.4,24,7.9,24,13,999.9,84,72,0.02G,999.9,10010
744860,94789,20130902,76,24,73.1,24,1008.7,15,1008.1,24,4.3,24,5.5,24,9.9,999.9,84,73,0.00H,999.9,10000
744860,94789,20130903,76.6,24,66.9,24,1008.1,17,1007.1,24,7.8,24,7,24,14,20,84.9*,71.6*,0.01G,999.9,110010
744860,94789,20130904,74.1,24,54,24,1013.8,24,1013,24,10,24,11.3,24,18.1,22,84.9,66,0.00I,999.9,0
744860,94789,20130905,74.2,24,53.3,24,1015.2,24,1014.4,24,10,24,10.7,24,15.9,22,82,66,0.00G,999.9,0
744860,94789,20130906,65.3,24,41.2,24,1022.4,24,1021.6,24,10,24,8.2,24,14,999.9,82,55.9,0.00G,999.9,0
744860,94789,20130907,66.6,24,48.7,24,1019,24,1018.2,24,10,24,8.2,24,15.9,999.9,78.1,55.9,0.00G,999.9,0
744860,94789,20130908,73.8,24,56.8,24,1011.7,24,1010.9,24,10,24,11,24,15.9,22,87.1,57.9,0.00G,999.9,10000
744860,94789,20130909,65.3,24,44.7,24,1021.5,24,1020.7,24,10,24,7.9,24,15,19,73.0*,55.9*,0.00G,999.9,0
744860,94789,20130910,73,24,65.1,24,1020.8,23,1020.1,24,10,24,11.6,24,15.9,999.9,81,54,0.00G,999.9,0
